Date,Nivel,Rain
02/05/2010,1350,0
03/05/2010,1342,0
04/05/2010,1336,0
05/05/2010,1331,1
06/05/2010,1323,1
07/05/2010,1318,0
08/05/2010,1310,0
09/05/2010,1305,0
10/05/2010,1297,0
11/05/2010,1292,0
12/05/2010,1284,0
13/05/2010,1279,0
14/05/2010,1273,0
15/05/2010,1266,0
16/05/2010,1261,0
17/05/2010,1253,0
18/05/2010,1246,0
19/05/2010,1241,13
20/05/2010,1262,86
21/05/2010,1257,0
22/05/2010,1252,0
23/05/2010,1246,0
24/05/2010,1241,0
25/05/2010,1236,0
26/05/2010,1229,0
27/05/2010,1223,0
28/05/2010,1218,0
29/05/2010,1213,0
30/05/2010,1206,0
31/05/2010,1201,0
01/06/2010,1195,0
02/06/2010,1190,0
03/06/2010,1183,0
04/06/2010,1177,0
05/06/2010,1170,0
06/06/2010,1163,0
07/06/2010,1157,3
08/06/2010,1150,2
09/06/2010,1143,12
10/06/2010,1147,13
11/06/2010,1142,0
12/06/2010,1137,2
13/06/2010,1132,1
14/06/2010,1127,2
15/06/2010,1122,0
16/06/2010,1117,0
17/06/2010,1112,0
18/06/2010,1107,0
19/06/2010,1101,0
20/06/2010,1096,0
21/06/2010,1092,0
22/06/2010,1087,0
23/06/2010,1082,0
24/06/2010,1077,0
25/06/2010,1073,0
26/06/2010,1068,1
27/06/2010,1064,3
28/06/2010,1064,38
29/06/2010,1059,0
30/06/2010,1054,0
01/07/2010,1050,0
02/07/2010,1045,0
03/07/2010,1041,0
04/07/2010,1036,0
05/07/2010,1032,3.4
06/07/2010,1032,3.4
07/07/2010,1036,5.6
08/07/2010,1032,0
09/07/2010,1027,0
10/07/2010,1029,3
11/07/2010,1024,0
12/07/2010,1020,0
13/07/2010,1026,11.6
14/07/2010,1021,0
15/07/2010,1017,0
16/07/2010,1013,0
17/07/2010,1036,33.4
18/07/2010,1064,48.6
19/07/2010,1071,18.4
20/07/2010,1076,4.8
21/07/2010,1093,17.6
22/07/2010,1095,2.6
23/07/2010,1090,0
24/07/2010,1085,0
25/07/2010,1082,0
26/07/2010,1077,0
27/07/2010,1073,0
28/07/2010,1079,10.4
29/07/2010,1077,1.4
30/07/2010,1095,23
31/07/2010,1103,21
01/08/2010,1098,0.6
02/08/2010,1093,0
03/08/2010,1088,0
04/08/2010,1082,0
05/08/2010,1077,0
06/08/2010,1073,0
07/08/2010,1068,0
08/08/2010,1064,1
09/08/2010,1059,0
10/08/2010,1056,0
11/08/2010,1051,0
12/08/2010,1047,0
13/08/2010,1064,32
14/08/2010,1074,26
15/08/2010,1071,0
16/08/2010,1067,0
17/08/2010,1062,0
18/08/2010,1085,50
19/08/2010,1109,35
20/08/2010,1109,0
21/08/2010,1112,7.6
22/08/2010,1130,18
23/08/2010,1153,30
24/08/2010,1180,2
25/08/2010,1202,6
26/08/2010,1225,5.8
27/08/2010,1225,0
28/08/2010,1222,0
29/08/2010,1218,0
30/08/2010,1255,30
31/08/2010,1264,0
01/09/2010,1264,0
02/09/2010,1261,0
03/09/2010,1266,13
04/09/2010,1262,0
05/09/2010,1259,0
06/09/2010,1255,1
07/09/2010,1252,0
08/09/2010,1248,0
09/09/2010,1243,0
10/09/2010,1286,88
11/09/2010,1299,7
12/09/2010,1301,0
13/09/2010,1301,0
14/09/2010,1306,9.4
15/09/2010,1314,0.8
16/09/2010,1316,0
17/09/2010,1318,0
18/09/2010,1318,0
19/09/2010,1316,0
20/09/2010,1314,0
21/09/2010,1312,0
22/09/2010,1310,0
23/09/2010,1308,0
24/09/2010,1306,0
25/09/2010,1305,1.4
26/09/2010,1303,0
27/09/2010,1306,6
28/09/2010,1310,0
29/09/2010,1310,0
30/09/2010,1308,0
01/10/2010,1306,0
02/10/2010,1305,0
03/10/2010,1308,6.2
04/10/2010,1308,0
05/10/2010,1306,0
06/10/2010,1305,0
07/10/2010,1306,8.2
08/10/2010,1305,0
09/10/2010,1299,0
10/10/2010,1288,0
11/10/2010,1281,0
12/10/2010,1303,0
13/10/2010,1327,0
14/10/2010,1340,0
15/10/2010,1361,0
16/10/2010,1379,0
17/10/2010,1398,0
18/10/2010,1418,0
19/10/2010,1438,0
20/10/2010,1460,0
21/10/2010,1481,0
22/10/2010,1502,0
23/10/2010,1525,0
24/10/2010,1548,6.6
25/10/2010,1569,0
26/10/2010,1591,0
27/10/2010,1615,1
28/10/2010,1639,0
29/10/2010,1682,15
30/10/2010,1728,22
31/10/2010,1765,14.2
01/11/2010,1795,0
02/11/2010,1829,2.4
03/11/2010,1850,0
04/11/2010,1889,5.4
05/11/2010,1963,7.6
06/11/2010,2018,2.2
07/11/2010,2064,4.8
08/11/2010,2111,21.8
09/11/2010,2155,0
10/11/2010,2169,0
11/11/2010,2179,0
12/11/2010,2203,9
13/11/2010,2190,0
14/11/2010,2169,3.6
15/11/2010,2148,0
16/11/2010,2190,25
17/11/2010,2246,26.2
18/11/2010,2393,13
19/11/2010,2633,1
20/11/2010,2755,0
21/11/2010,2820,0
22/11/2010,2842,0
23/11/2010,2854,0
24/11/2010,2851,1
25/11/2010,2854,0
26/11/2010,2854,1
27/11/2010,2851,0
28/11/2010,2848,0
29/11/2010,2829,0
30/11/2010,2817,0
01/12/2010,2823,20
02/12/2010,2861,34.4
03/12/2010,2982,7.8
04/12/2010,3064,0
05/12/2010,3051,3
06/12/2010,3022,36
07/12/2010,3002,40.3
08/12/2010,3018,1.8
09/12/2010,3018,4.2
10/12/2010,3025,0
11/12/2010,3038,0
12/12/2010,3035,0
13/12/2010,3054,0
14/12/2010,3098,2
15/12/2010,3135,0
16/12/2010,3231,2
17/12/2010,3231,0
18/12/2010,3231,2
19/12/2010,3231,0
20/12/2010,3231,9
21/12/2010,3231,0
22/12/2010,3231,0
23/12/2010,3231,0
24/12/2010,3231,0
25/12/2010,3231,0
26/12/2010,3231,0
27/12/2010,3231,0
28/12/2010,3231,0
29/12/2010,3231,0
30/12/2010,3231,0
31/12/2010,3231,0
01/01/2011,3231,0
02/01/2011,3231,0
03/01/2011,3231,0
04/01/2011,3231,2.2
05/01/2011,3231,2
06/01/2011,3231,0
07/01/2011,3231,0
08/01/2011,3231,0
09/01/2011,3231,0
10/01/2011,3231,0
11/01/2011,3231,0
12/01/2011,3231,0
13/01/2011,3231,0
14/01/2011,3231,0
15/01/2011,3231,0
16/01/2011,3231,0
17/01/2011,3231,0
18/01/2011,3231,0
19/01/2011,3231,0
20/01/2011,3231,0
21/01/2011,3231,0
22/01/2011,3231,0
23/01/2011,3231,0
24/01/2011,3231,0
25/01/2011,3231,0
26/01/2011,3231,0
27/01/2011,3231,0
28/01/2011,3231,0
29/01/2011,3213,0
30/01/2011,3186,0
31/01/2011,3135,0
01/02/2011,3108,0
02/02/2011,3081,0
03/02/2011,3054,0
04/02/2011,3028,0
05/02/2011,3009,0
06/02/2011,2986,0
07/02/2011,2966,0
08/02/2011,2950,0
09/02/2011,2934,0
10/02/2011,2921,0
11/02/2011,2902,0
12/02/2011,2889,0
13/02/2011,2873,0
14/02/2011,2858,0
15/02/2011,2845,0
16/02/2011,2829,0
17/02/2011,2814,0
18/02/2011,2801,0
19/02/2011,2786,0
20/02/2011,2773,0
21/02/2011,2758,0
22/02/2011,2770,27.6
23/02/2011,2779,18
24/02/2011,2786,18
25/02/2011,2776,0
26/02/2011,2764,0
27/02/2011,2752,0
28/02/2011,2739,0
01/03/2011,2733,0
02/03/2011,2724,0
03/03/2011,2718,0
04/03/2011,2712,0
05/03/2011,2706,0
06/03/2011,2700,0
07/03/2011,2693,0
08/03/2011,2687,0
09/03/2011,2681,0
10/03/2011,2675,0
11/03/2011,2669,0
12/03/2011,2660,0
13/03/2011,2651,0
14/03/2011,2642,0
15/03/2011,2633,0
16/03/2011,2624,0
17/03/2011,2618,0
18/03/2011,2612,0
19/03/2011,2606,0
20/03/2011,2600,0
21/03/2011,2595,0
22/03/2011,2589,0
23/03/2011,2583,0
24/03/2011,2577,0
25/03/2011,2571,0
26/03/2011,2565,0
27/03/2011,2559,0
28/03/2011,2553,0
29/03/2011,2547,0
30/03/2011,2542,0
31/03/2011,2536,0
01/04/2011,2530,0
02/04/2011,2524,0
03/04/2011,2518,0
04/04/2011,2513,0
05/04/2011,2507,0
06/04/2011,2501,0
07/04/2011,2495,0
08/04/2011,2489,0
09/04/2011,2484,0
10/04/2011,2478,0
11/04/2011,2472,0
12/04/2011,2467,0
13/04/2011,2461,0
14/04/2011,2455,0
15/04/2011,2449,0
16/04/2011,2444,0
17/04/2011,2438,0
18/04/2011,2432,0
19/04/2011,2424,0
20/04/2011,2418,0
21/04/2011,2410,0
22/04/2011,2404,3.4
23/04/2011,2412,19.4
24/04/2011,2415,5.2
25/04/2011,2415,0
26/04/2011,2410,0
27/04/2011,2404,0
28/04/2011,2398,0
29/04/2011,2393,0
30/04/2011,2387,0
01/05/2011,2381,0
02/05/2011,2373,0
03/05/2011,2354,0
04/05/2011,2331,0
05/05/2011,2309,0
06/05/2011,2285,0
07/05/2011,2260,0
08/05/2011,2236,0
09/05/2011,2211,0
10/05/2011,2187,0
11/05/2011,2163,0
12/05/2011,2140,0
13/05/2011,2116,0
14/05/2011,2093,0
15/05/2011,2069,0
16/05/2011,2046,0
17/05/2011,2023,0
18/05/2011,2000,0
19/05/2011,1978,0
20/05/2011,1953,0
21/05/2011,1936,39
22/05/2011,1916,0
23/05/2011,1894,0
24/05/2011,1872,0
25/05/2011,1850,0
26/05/2011,1826,0
27/05/2011,1805,0
28/05/2011,1784,0
29/05/2011,1763,0
30/05/2011,1742,0
31/05/2011,1721,0
01/06/2011,1700,0
02/06/2011,1703,17.6
03/06/2011,1680,0
04/06/2011,1657,0
05/06/2011,1635,0
06/06/2011,1613,0
07/06/2011,1604,7.4
08/06/2011,1591,0
09/06/2011,1578,0
10/06/2011,1565,0
11/06/2011,1552,0
12/06/2011,1539,0
13/06/2011,1525,0
14/06/2011,1510,0
15/06/2011,1495,14.4
16/06/2011,1481,0
17/06/2011,1467,0
18/06/2011,1452,0
19/06/2011,1438,0
20/06/2011,1424,0
21/06/2011,1410,1
22/06/2011,1387,0
23/06/2011,1338,0
24/06/2011,1301,17.2
25/06/2011,1266,0
26/06/2011,1236,0
27/06/2011,1211,0
28/06/2011,1189,0
29/06/2011,1182,0
30/06/2011,1180,0
01/07/2011,1180,0
02/07/2011,1202,24.2
03/07/2011,1220,9.4
04/07/2011,1230,0
05/07/2011,1243,0
06/07/2011,1259,0
07/07/2011,1286,9.4
08/07/2011,1308,0
09/07/2011,1329,0
10/07/2011,1348,0
11/07/2011,1369,0
12/07/2011,1392,17
13/07/2011,1412,0
14/07/2011,1430,2.4
15/07/2011,1450,0
16/07/2011,1475,0
17/07/2011,1500,0
18/07/2011,1523,0
19/07/2011,1544,1.2
20/07/2011,1567,3.6
21/07/2011,1587,0
22/07/2011,1604,0
23/07/2011,1615,6
24/07/2011,1624,5.6
25/07/2011,1637,5.8
26/07/2011,1651,0
27/07/2011,1682,27
28/07/2011,1709,8
29/07/2011,1737,0
30/07/2011,1756,0
31/07/2011,1777,0
01/08/2011,1798,2.2
02/08/2011,1817,0
03/08/2011,1836,1.4
04/08/2011,1857,0
05/08/2011,1879,0.6
06/08/2011,1911,20.6
07/08/2011,1933,0
08/08/2011,1955,5.8
09/08/2011,1983,9
10/08/2011,2006,0
11/08/2011,2041,23.2
12/08/2011,2067,5
13/08/2011,2077,0.8
14/08/2011,2056,0
15/08/2011,2028,0
16/08/2011,2006,5
17/08/2011,1975,0
18/08/2011,1948,2.8
19/08/2011,1955,41
20/08/2011,1958,0
21/08/2011,2008,40.2
22/08/2011,2033,4.6
23/08/2011,2059,0
24/08/2011,2082,0
25/08/2011,2134,21.4
26/08/2011,2158,0
27/08/2011,2193,22.2
28/08/2011,2211,0
29/08/2011,2233,0
30/08/2011,2257,0
31/08/2011,2285,0
01/09/2011,2312,0
02/09/2011,2340,0
03/09/2011,2367,0
04/09/2011,2393,0
05/09/2011,2418,0
06/09/2011,2447,0
07/09/2011,2472,0
08/09/2011,2489,0
09/09/2011,2501,0.4
10/09/2011,2515,0
11/09/2011,2527,0
12/09/2011,2539,2.6
13/09/2011,2565,13.2
14/09/2011,2621,25.2
15/09/2011,2663,36.2
16/09/2011,2706,8
17/09/2011,2736,3.4
18/09/2011,2764,1.6
19/09/2011,2779,0
20/09/2011,2889,63
21/09/2011,2921,1.6
22/09/2011,2944,0
23/09/2011,2970,0
24/09/2011,2992,0
25/09/2011,3012,0
26/09/2011,3031,0
27/09/2011,3051,0
28/09/2011,3064,0
29/09/2011,3077,0
30/09/2011,3073,10.2
01/10/2011,3054,0
02/10/2011,3031,0
03/10/2011,3058,30.4
04/10/2011,3041,0
05/10/2011,3015,0
06/10/2011,2999,0
07/10/2011,2982,0
08/10/2011,2963,0
09/10/2011,2947,0
10/10/2011,2931,0
11/10/2011,2915,0
12/10/2011,2899,9
13/10/2011,2870,1
14/10/2011,2854,15.6
15/10/2011,2826,16
16/10/2011,2789,0
17/10/2011,2767,0
18/10/2011,2755,0
19/10/2011,2733,0
20/10/2011,2712,0
21/10/2011,2684,0
22/10/2011,2657,0
23/10/2011,2672,25.2
24/10/2011,2663,11
25/10/2011,2648,3.4
26/10/2011,2648,5
27/10/2011,2651,12.6
28/10/2011,2639,0
29/10/2011,2639,1.8
30/10/2011,2651,33.8
31/10/2011,2663,2.2
01/11/2011,2666,0
02/11/2011,2693,19.4
03/11/2011,2715,1
04/11/2011,2770,41.2
05/11/2011,2770,54
06/11/2011,2786,33.2
07/11/2011,2752,0
08/11/2011,2657,0
09/11/2011,2615,0
10/11/2011,2533,0
11/11/2011,2469,0
12/11/2011,2421,0
13/11/2011,2376,0
14/11/2011,2340,0
15/11/2011,2320,0
16/11/2011,2298,0
17/11/2011,2287,3.6
18/11/2011,2304,34.4
19/11/2011,2298,10.4
20/11/2011,2282,0
21/11/2011,2265,0
22/11/2011,2260,0
23/11/2011,2252,0
24/11/2011,2252,0
25/11/2011,2293,40.6
26/11/2011,2356,40
27/11/2011,2539,138
28/11/2011,2530,20.2
29/11/2011,2449,1.8
30/11/2011,2469,0
01/12/2011,2484,0
02/12/2011,2498,0
03/12/2011,2530,0
04/12/2011,2553,0
05/12/2011,2571,0
06/12/2011,2586,0
07/12/2011,2598,0
08/12/2011,2609,0
09/12/2011,2618,1.4
10/12/2011,2627,7.6
11/12/2011,2633,0
12/12/2011,2639,0
13/12/2011,2645,0
14/12/2011,2648,0
15/12/2011,2645,0
16/12/2011,2666,9.8
17/12/2011,2669,0
18/12/2011,2666,0
19/12/2011,2666,0
20/12/2011,2666,0
21/12/2011,2666,0
22/12/2011,2666,0
23/12/2011,2663,0
24/12/2011,2660,0
25/12/2011,2657,0
26/12/2011,2654,0
27/12/2011,2648,0
28/12/2011,2645,0
29/12/2011,2642,0
30/12/2011,2669,31.8
31/12/2011,2770,52.6
01/01/2012,2839,0
02/01/2012,2928,7.4
03/01/2012,2982,0
04/01/2012,3015,0
05/01/2012,3045,0
06/01/2012,3058,0
07/01/2012,3069,0
08/01/2012,3081,0
09/01/2012,3090,0
10/01/2012,3093,0
11/01/2012,3095,0
12/01/2012,3098,0
13/01/2012,3098,0
14/01/2012,3098,0
15/01/2012,3098,0
16/01/2012,3098,0
17/01/2012,3098,0
18/01/2012,3098,0
19/01/2012,3095,0
20/01/2012,3095,0
21/01/2012,3093,0
22/01/2012,3090,0
23/01/2012,3090,0
24/01/2012,3087,0
25/01/2012,3085,0
26/01/2012,3081,0
27/01/2012,3077,0
28/01/2012,3073,0
29/01/2012,3064,0
30/01/2012,3058,0
31/01/2012,3054,3.2
01/02/2012,3048,0
02/02/2012,3041,0
03/02/2012,3038,0
04/02/2012,3031,0
05/02/2012,3025,0
06/02/2012,3018,0
07/02/2012,3012,0
08/02/2012,3005,0
09/02/2012,2999,0
10/02/2012,2992,0
11/02/2012,2986,0
12/02/2012,2979,0
13/02/2012,2973,0
14/02/2012,2966,0
15/02/2012,2963,0
16/02/2012,2957,0
17/02/2012,2953,0
18/02/2012,2947,0
19/02/2012,2940,0
20/02/2012,2934,0
21/02/2012,2928,0
22/02/2012,2921,0
23/02/2012,2915,0
24/02/2012,2908,0
25/02/2012,2902,0
26/02/2012,2896,0
27/02/2012,2889,0
28/02/2012,2880,0
29/02/2012,2870,0
01/03/2012,2858,0
02/03/2012,2845,0
03/03/2012,2832,0
04/03/2012,2820,0
05/03/2012,2807,0
06/03/2012,2798,0
07/03/2012,2789,0
08/03/2012,2779,0
09/03/2012,2770,0
10/03/2012,2761,0
11/03/2012,2752,0
12/03/2012,2742,0
13/03/2012,2733,0.6
14/03/2012,2724,0
15/03/2012,2715,0
16/03/2012,2706,0
17/03/2012,2696,0
18/03/2012,2687,0
19/03/2012,2678,0
20/03/2012,2669,0
21/03/2012,2660,0
22/03/2012,2651,0
23/03/2012,2645,0
24/03/2012,2636,0
25/03/2012,2630,0
26/03/2012,2621,0
27/03/2012,2615,0
28/03/2012,2606,0
29/03/2012,2600,0
30/03/2012,2592,0
31/03/2012,2586,0
01/04/2012,2577,0
02/04/2012,2571,0
03/04/2012,2562,0
04/04/2012,2556,0
05/04/2012,2547,0
06/04/2012,2542,0
07/04/2012,2533,0
08/04/2012,2527,0
09/04/2012,2521,0
10/04/2012,2513,0
11/04/2012,2507,0
12/04/2012,2501,0
13/04/2012,2495,0
14/04/2012,2489,0
15/04/2012,2481,0
16/04/2012,2475,0
17/04/2012,2467,0
18/04/2012,2458,0
19/04/2012,2452,0
20/04/2012,2444,0
21/04/2012,2438,0
22/04/2012,2429,0
23/04/2012,2421,0
24/04/2012,2412,0
25/04/2012,2401,0
26/04/2012,2390,0
27/04/2012,2379,0
28/04/2012,2367,0
29/04/2012,2356,0
30/04/2012,2356,10.4
01/05/2012,2348,3.2
02/05/2012,2337,0
03/05/2012,2326,0
04/05/2012,2317,3.8
05/05/2012,2306,0
06/05/2012,2295,0
07/05/2012,2285,0
08/05/2012,2274,0
09/05/2012,2263,0
10/05/2012,2252,0
11/05/2012,2244,0
12/05/2012,2233,0
13/05/2012,2225,3.4
14/05/2012,2217,0
15/05/2012,2209,0
16/05/2012,2198,0
17/05/2012,2190,0
18/05/2012,2190,20
19/05/2012,2182,0
20/05/2012,2174,0
21/05/2012,2166,0
22/05/2012,2158,0
23/05/2012,2150,0
24/05/2012,2142,0
25/05/2012,2134,0
26/05/2012,2127,0
27/05/2012,2119,0
28/05/2012,2111,0
29/05/2012,2103,0
30/05/2012,2095,0
31/05/2012,2087,0
01/06/2012,2080,0
02/06/2012,2072,0
03/06/2012,2064,0
04/06/2012,2056,0
05/06/2012,2049,0
06/06/2012,2041,0
07/06/2012,2036,0
08/06/2012,2031,0
09/06/2012,2023,0
10/06/2012,2016,0
11/06/2012,2008,0
12/06/2012,2000,0
13/06/2012,1993,0
14/06/2012,1988,4
15/06/2012,1990,0
16/06/2012,1995,0
17/06/2012,1998,0
18/06/2012,1985,0
19/06/2012,1975,0
20/06/2012,1950,0
21/06/2012,1931,0
22/06/2012,1906,0
23/06/2012,1882,0
24/06/2012,1857,0
25/06/2012,1833,0
26/06/2012,1810,0
27/06/2012,1788,0
28/06/2012,1767,15
29/06/2012,1742,0
30/06/2012,1721,0
01/07/2012,1705,9.6
02/07/2012,1675,0
03/07/2012,1635,0
04/07/2012,1595,0
05/07/2012,1557,0
06/07/2012,1518,0
07/07/2012,1481,0
08/07/2012,1444,0
09/07/2012,1408,0
10/07/2012,1371,0
11/07/2012,1497,69.6
12/07/2012,1469,19.6
13/07/2012,1430,0
14/07/2012,1396,7.4
15/07/2012,1424,54.6
16/07/2012,1418,10.4
17/07/2012,1385,0
18/07/2012,1373,8.4
19/07/2012,1342,0
20/07/2012,1310,0
21/07/2012,1279,0
22/07/2012,1248,1
23/07/2012,1216,0
24/07/2012,1185,0
25/07/2012,1155,0.8
26/07/2012,1128,7
27/07/2012,1095,0
28/07/2012,1062,0.6
29/07/2012,1032,0
30/07/2012,1001,0
31/07/2012,969,0
01/08/2012,940,0
02/08/2012,914,0
03/08/2012,888,0
04/08/2012,888,5.2
05/08/2012,863,0.6
06/08/2012,839,0
07/08/2012,819,0
08/08/2012,799,1.4
09/08/2012,909,20.6
10/08/2012,909,4.4
11/08/2012,888,0
12/08/2012,868,0
13/08/2012,849,0
14/08/2012,837,3.6
15/08/2012,832,6
16/08/2012,832,6
17/08/2012,825,12.2
18/08/2012,804,0
19/08/2012,782,0
20/08/2012,760,0
21/08/2012,734,0
22/08/2012,707,0
23/08/2012,683,0
24/08/2012,661,0
25/08/2012,636,0
26/08/2012,689,14.6
27/08/2012,664,0
28/08/2012,637,0
29/08/2012,644,10.4
30/08/2012,617,1.6
31/08/2012,635,7.2
01/09/2012,614,0
02/09/2012,595,1.6
03/09/2012,606,35.2
04/09/2012,600,0
05/09/2012,593,0
06/09/2012,587,0
07/09/2012,579,0
08/09/2012,635,29.6
09/09/2012,628,2.8
10/09/2012,619,0
11/09/2012,622,7.6
12/09/2012,618,0
13/09/2012,622,8.8
14/09/2012,649,34.6
15/09/2012,670,15.8
16/09/2012,678,0
17/09/2012,685,0
18/09/2012,681,0
19/09/2012,677,0
20/09/2012,673,0
21/09/2012,685,24.2
22/09/2012,679,0
23/09/2012,671,0
24/09/2012,664,0
25/09/2012,656,0
26/09/2012,646,0
27/09/2012,639,2.4
28/09/2012,631,0
29/09/2012,622,1.4
30/09/2012,606,0
01/10/2012,593,2
02/10/2012,588,0
03/10/2012,583,0
04/10/2012,578,0
05/10/2012,573,0
06/10/2012,568,0
07/10/2012,607,20.6
08/10/2012,598,0
09/10/2012,589,0
10/10/2012,579,0
11/10/2012,568,0
12/10/2012,556,0
13/10/2012,545,0
14/10/2012,533,0
15/10/2012,546,32.4
16/10/2012,535,0
17/10/2012,524,0
18/10/2012,524,12.6
19/10/2012,540,44
20/10/2012,579,73
21/10/2012,627,35.6
22/10/2012,656,12
23/10/2012,670,3
24/10/2012,679,1.6
25/10/2012,679,1.4
26/10/2012,674,0
27/10/2012,668,0
28/10/2012,661,0
29/10/2012,653,0
30/10/2012,645,0
31/10/2012,664,38.2
01/11/2012,695,31
02/11/2012,713,0
03/11/2012,749,37
04/11/2012,829,28
05/11/2012,888,0
06/11/2012,917,0
07/11/2012,941,0
08/11/2012,950,0
09/11/2012,950,0
10/11/2012,948,0
11/11/2012,948,0
12/11/2012,951,0
13/11/2012,951,0
14/11/2012,951,0
15/11/2012,945,0
16/11/2012,940,0
17/11/2012,932,0
18/11/2012,924,0
19/11/2012,914,0
20/11/2012,905,0
21/11/2012,897,0
22/11/2012,890,2.2
23/11/2012,888,3.6
24/11/2012,882,1.6
25/11/2012,874,0
26/11/2012,864,0
27/11/2012,853,0
28/11/2012,840,0
29/11/2012,828,0
30/11/2012,812,0
01/12/2012,796,0
02/12/2012,781,0
03/12/2012,782,10.6
04/12/2012,917,110.6
05/12/2012,1056,38.2
06/12/2012,1173,0
07/12/2012,1268,0
08/12/2012,1333,0
09/12/2012,1373,0
10/12/2012,1396,0
11/12/2012,1416,0
12/12/2012,1432,0
13/12/2012,1446,0
14/12/2012,1458,0
15/12/2012,1464,0
16/12/2012,1467,0
17/12/2012,1469,0
18/12/2012,1471,0
19/12/2012,1473,0
20/12/2012,1473,0
21/12/2012,1473,0
22/12/2012,1473,0
23/12/2012,1473,0
24/12/2012,1032,0
25/12/2012,1473,0
26/12/2012,1473,0
27/12/2012,1473,0
28/12/2012,1473,0
29/12/2012,1473,1.6
30/12/2012,1504,39.6
31/12/2012,1518,2.4
01/01/2013,1520,0
02/01/2013,1523,0
03/01/2013,1525,0
04/01/2013,1527,0
05/01/2013,1529,0
06/01/2013,1537,0
07/01/2013,1542,0
08/01/2013,1544,0
09/01/2013,1542,0
10/01/2013,1539,0
11/01/2013,1535,0
12/01/2013,1529,0
13/01/2013,1523,0
14/01/2013,1516,0
15/01/2013,1510,0
16/01/2013,1504,0
17/01/2013,1500,0
18/01/2013,1495,0
19/01/2013,1491,0
20/01/2013,1487,0
21/01/2013,1481,0
22/01/2013,1475,0
23/01/2013,1469,0
24/01/2013,1462,0
25/01/2013,1456,0
26/01/2013,1448,0
27/01/2013,1440,0
28/01/2013,1430,0
29/01/2013,1418,0
30/01/2013,1406,0
31/01/2013,1381,0
01/02/2013,1359,0
02/02/2013,1338,0
03/02/2013,1316,0
04/02/2013,1293,0
05/02/2013,1272,0
06/02/2013,1250,0
07/02/2013,1232,0
08/02/2013,1213,0
09/02/2013,1195,0
10/02/2013,1177,0
11/02/2013,1160,0
12/02/2013,1143,0
13/02/2013,1124,0
14/02/2013,1104,0
15/02/2013,1084,0
16/02/2013,1067,0
17/02/2013,1103,63
18/02/2013,1127,5
19/02/2013,1138,3.8
20/02/2013,1128,0
21/02/2013,1116,0
22/02/2013,1104,0
23/02/2013,1090,0
24/02/2013,1077,0
25/02/2013,1062,0
26/02/2013,1045,0
27/02/2013,1027,0
28/02/2013,1007,0
01/03/2013,986,0
02/03/2013,966,0
03/03/2013,944,0
04/03/2013,919,0
05/03/2013,894,0
06/03/2013,868,0
07/03/2013,891,0
08/03/2013,871,0
09/03/2013,850,0
10/03/2013,829,0
11/03/2013,807,0
12/03/2013,786,0
13/03/2013,786,0
14/03/2013,741,0
15/03/2013,718,0
16/03/2013,697,0
17/03/2013,679,0
18/03/2013,661,0
19/03/2013,641,0
20/03/2013,617,0
21/03/2013,593,0
22/03/2013,572,0
23/03/2013,553,0
24/03/2013,534,0
25/03/2013,512,0
26/03/2013,491,0
27/03/2013,469,0
28/03/2013,446,0
29/03/2013,425,0
30/03/2013,401,0
31/03/2013,406,0
01/04/2013,411,0
02/04/2013,416,0
03/04/2013,422,0
04/04/2013,427,0
05/04/2013,432,0
06/04/2013,437,0
07/04/2013,441,0
08/04/2013,444,0
09/04/2013,446,0
10/04/2013,446,0
11/04/2013,445,0
12/04/2013,444,0
13/04/2013,443,0
14/04/2013,441,0
15/04/2013,439,0
16/04/2013,437,0
17/04/2013,434,0
18/04/2013,432,0
19/04/2013,430,0.6
20/04/2013,428,0
21/04/2013,426,0
22/04/2013,423,0
23/04/2013,421,0
24/04/2013,419,0
25/04/2013,417,0
26/04/2013,415,0
27/04/2013,412,0
28/04/2013,410,0
29/04/2013,408,0
30/04/2013,406,0
01/05/2013,404,0
02/05/2013,401,0
03/05/2013,399,0
04/05/2013,397,0
05/05/2013,395,0
06/05/2013,393,0
07/05/2013,391,0
08/05/2013,388,0
09/05/2013,386,0
10/05/2013,384,0
11/05/2013,382,0
12/05/2013,380,0
13/05/2013,378,1.2
14/05/2013,376,0
15/05/2013,373,0
16/05/2013,371,0
17/05/2013,369,0
18/05/2013,367,0
19/05/2013,365,0
20/05/2013,363,0
21/05/2013,361,0
22/05/2013,359,0
23/05/2013,356,0
24/05/2013,354,0
25/05/2013,352,0
26/05/2013,349,0
27/05/2013,347,0
28/05/2013,345,0
29/05/2013,343,0
30/05/2013,341,0
31/05/2013,339,0
01/06/2013,337,2.8
02/06/2013,335,0
03/06/2013,333,0
04/06/2013,331,2.8
05/06/2013,329,0
06/06/2013,327,0
07/06/2013,325,0
08/06/2013,323,6.2
09/06/2013,321,0
10/06/2013,319,0
11/06/2013,317,0
12/06/2013,315,8.6
13/06/2013,312,0
14/06/2013,309,0
15/06/2013,305,0
16/06/2013,301,0
17/06/2013,296,0
18/06/2013,291,0
19/06/2013,286,0
20/06/2013,282,0
21/06/2013,277,0
22/06/2013,271,0
23/06/2013,265,0
24/06/2013,259,3
25/06/2013,253,0
26/06/2013,247,0
27/06/2013,241,1.4
28/06/2013,235,0
29/06/2013,229,1.8
30/06/2013,224,2
01/07/2013,219,0
02/07/2013,214,0.6
03/07/2013,209,0
04/07/2013,205,0
